"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"1","1331946084772483077","1345719071438905345","2021-01-03 13:10:03","ramna_mohit","we need to know about our future.
#stop_travelban_Australiatemporaryskilledmigrants
#LetUsBackToAus
@ABCaustralia
 
@9NewsAUS
 
@newscomauHQ
 
@7NewsAustralia
 
@ScottMorrisonMP
 
@AlanTudgeMP
 
@marshall_steven
 
@GladysB
 
@MarkMcGowanMP","Twitter for Android","140",NA,NA,NA,"FALSE","TRUE","0","16",NA,NA,"c(""stop_travelban_Australiatemporaryskilledmigrants"", ""LetUsBackToAus"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1336234005428113408"", ""16714896"")","c(""ShiraliMehdi"", ""ABCaustralia"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1339607764683862024","we need to know about our future.
#stop_travelban_Australiatemporaryskilledmigrants
#LetUsBackToAus
@ABCaustralia
 
@9NewsAUS
 
@newscomauHQ
 
@7NewsAustralia
 
@ScottMorrisonMP
 
@AlanTudgeMP
 
@marshall_steven
 
@GladysB
 
@MarkMcGowanMP","2020-12-17 16:25:54","Twitter Web App","11","16","1336234005428113408","ShiraliMehdi","Mehdi Shirali","17","37","306","","Interior designer and decorator","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ramna_mohit/status/1345719071438905345","Mohit Ramna","Jind, India","",NA,"FALSE","18","49","0","4664","4516","2020-11-26 13:01:17","FALSE",NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1336207509346906114/WsFSMll9_normal.jpg"
"2","1241310578611589120","1345718485066764290","2021-01-03 13:07:43","2_illumin8","@BelindaJones68 @ScottMorrisonMP @sunriseon7 @theheraldsun @ABCaustralia @9NewsAUS @7NewsAustralia @australian @theprojecttv if this isn’t your leading news you have blood on your hands.  This federal government needs to explain WHY this has been allowed to happen.  ACCOUNTABILITY...... make it happen","Twitter for Android","140",NA,NA,NA,"FALSE","TRUE","0","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""490140128"", ""60779696"", ""34116377"", ""18753424"", ""35466620"", ""16714896"", ""22993014"", ""63362429"", ""9609632"")","c(""LadyLynnMaree"", ""BelindaJones68"", ""ScottMorrisonMP"", ""sunriseon7"", ""theheraldsun"", ""ABCaustralia"", ""9NewsAUS"", ""7NewsAustralia"", ""australian"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1345505295699623936","@BelindaJones68 @ScottMorrisonMP @sunriseon7 @theheraldsun @ABCaustralia @9NewsAUS @7NewsAustralia @australian @theprojecttv if this isn’t your leading news you have blood on your hands.  This federal government needs to explain WHY this has been allowed to happen.  ACCOUNTABILITY...... make it happen","2021-01-02 23:00:35","Twitter for iPad","18","6","490140128","LadyLynnMaree","Lynn Maree <U+0001F338>","46","354","2900","Melbourne, Australia","I’ve been here a while, I’m too old for this shit.","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/2_illumin8/status/1345718485066764290","MT","","'He who does not oppose evil, commands it to be done', Leonardo da Vinci.... RISE!",NA,"FALSE","72","83","0","5327","9532","2020-03-21 10:28:13","FALSE",NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1241541075870732288/R-KVxoCM_normal.jpg"
"3","634129086","1345715857457082369","2021-01-03 12:57:17","rezaohadi98","15 months of waiting, without even a normal skilled_invitation round. Maybe Australia has really turned to anti-immigrant policy!!!
#start_invitation_rounds_for_offshore_skilled_applicants_189_190_491
@AlexHawkeMP
@ScottMorrisonMP
@ABCAustralia
@7newsAustralia
@ABCNews","Twitter Web App","140",NA,NA,NA,"FALSE","TRUE","0","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037302051","Elham_salimi","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1345311017392340993","15 months of waiting, without even a normal skilled_invitation round. Maybe Australia has really turned to anti-immigrant policy!!!
#start_invitation_rounds_for_offshore_skilled_applicants_189_190_491
@AlexHawkeMP
@ScottMorrisonMP
@ABCAustralia
@7newsAustralia
@ABCNews","2021-01-02 10:08:35","Twitter Web App","9","6","1037302051","Elham_salimi","elham salimi","87","153","650","Tehran","","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/rezaohadi98/status/1345715857457082369","mohammad hossein","","",NA,"FALSE","52","108","0","956","1289","2012-07-12 21:08:31","FALSE",NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1335979975749607427/j13n5KQP_normal.jpg"
"4","634129086","1345715610253197313","2021-01-03 12:56:18","rezaohadi98","We are all looking forward to holding a fair skilled_invitation_round.
#start_invitation_rounds_for_offshore_skilled_applicants_189_190_491
#no_to_only_medical_invitation_rounds
@AlexHawkeMP
@ScottMorrisonMP
@ABCAustralia
@7newsAustralia
@ABCNews","Twitter Web App","140",NA,NA,NA,"FALSE","TRUE","0","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037302051","Elham_salimi","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1345309770971025411","We are all looking forward to holding a fair skilled_invitation_round.
#start_invitation_rounds_for_offshore_skilled_applicants_189_190_491
#no_to_only_medical_invitation_rounds
@AlexHawkeMP
@ScottMorrisonMP
@ABCAustralia
@7newsAustralia
@ABCNews","2021-01-02 10:03:38","Twitter Web App","10","9","1037302051","Elham_salimi","elham salimi","87","153","650","Tehran","","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/rezaohadi98/status/1345715610253197313","mohammad hossein","","",NA,"FALSE","52","108","0","956","1289","2012-07-12 21:08:31","FALSE",NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1335979975749607427/j13n5KQP_normal.jpg"
"5","804230202","1345713616855724036","2021-01-03 12:48:23","samuelnolan3","@ABCaustralia tommorow is the extradition ruling day for @wikileaks head @JulianAssange_ and yet there has been no coverage in the resent weeks as to such from the abc news room. Strange as this case is one which will determine the safety of  press freedom for years to come.","Twitter Web App","275",NA,"16714896","ABCaustralia","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""16714896"", ""16589206"", ""181199293"")","c(""ABCaustralia"", ""wikileaks"", ""JulianAssange_"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/samuelnolan3/status/1345713616855724036","samuel nolan","The Hague, The Netherlands","Musician - Bass Trombone","https://t.co/GUWDCJtInT","FALSE","6","13","0","3","1","2012-09-05 09:32:57","FALSE","https://t.co/GUWDCJtInT","http://www.samnolantrombone.com",NA,"https://pbs.twimg.com/profile_banners/804230202/1498855176","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/880888965389316101/rv8hIwaT_normal.jpg"
"6","1059299800162521089","1345709247871418369","2021-01-03 12:31:01","I_say_Toad","@Anthonywodillon Naturally our @ABCaustralia will be wanting your ‘indigenous perspective’ Anthony? Stay near the phone... it’ll be ringing any minute now.","Twitter for iPad","138","1345610449857904641","3154501939","Anthonywodillon","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""3154501939"", ""16714896"")","c(""Anthonywodillon"", ""ABCaustralia"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/I_say_Toad/status/1345709247871418369","I say Toad!","Australia","Conservative ex-cop with healthy disregard for useless hippies & leftist psychodrama. Nothing ‘green’ ever works... except pepper spray. AFL Cats! <U+0001F1E6><U+0001F1FA><U+0001F1EE><U+0001F1F1><U+0001F1FA><U+0001F1F8>",NA,"FALSE","774","840","1","11323","33582","2018-11-05 04:22:07","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/1059299800162521089/1595074572",NA,"http://pbs.twimg.com/profile_images/1061016433713274880/9oh30xFL_normal.jpg"
"7","2344678944","1345703895171960832","2021-01-03 12:09:45","DocWSJames","Dear @ABCaustralia as Speers, Sales, Karvelas, Kelly, Crabb, Vanstone, Norman, Rowland, Spitzer and Morris have all gone on holidays, now is the time to act. 

Move your offices but don't tell them.

Then we call all have a great 2021.

#auspol","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""973325175679631361"", ""16714896"")","c(""TrapperJohn84"", ""ABCaustralia"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1345698472368869376","Dear @ABCaustralia as Speers, Sales, Karvelas, Kelly, Crabb, Vanstone, Norman, Rowland, Spitzer and Morris have all gone on holidays, now is the time to act. 

Move your offices but don't tell them.

Then we call all have a great 2021.

#auspol","2021-01-03 11:48:12","Twitter Web App","4","3","973325175679631361","TrapperJohn84","<U+0001F4A7>TrapperJohn84","2266","2248","14087","North QLD, Australia","Just an old leftie<U+0001F4A7>","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/DocWSJames/status/1345703895171960832","Doc <U+9EC4> <U+0001F637> Only a jerk of a PM smirks & shirks.","Never ask it may surprise you","Live Life, we get 1. Swear, not shout. Well Travelled. Don’t be afraid of <U+0001F4DA>, Learning & Study - TAFE Cert 3 to Uni PhD. <U+0001F1E6><U+0001F1FA> lived/ worked in<U+0001F1E8><U+0001F1F3> <U+0001F1EE><U+0001F1E9> <U+0001F1EF><U+0001F1F5>",NA,"FALSE","1066","1545","4","306401","349527","2014-02-15 06:47:52","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/2344678944/1582144748","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1230230353219973120/B10P00zK_normal.jpg"
"8","2344678944","1344818410295681026","2021-01-01 01:31:09","DocWSJames","So 2 of the better @ABCaustralia journos no longer utilising Twitter to inform or? <U+0001F914><U+0001F914><U+0001F914> https://t.co/F7obxpy4lA","Twitter for iPhone","86",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/EqnBN0GVoAA6MUj.jpg","https://t.co/F7obxpy4lA","https://twitter.com/DocWSJames/status/1344818410295681026/photo/1","photo","c(""http://pbs.twimg.com/media/EqnBN0GVoAA6MUj.jpg"", ""http://pbs.twimg.com/media/EqnBN0FVQAAgK-G.jpg"")","c(""https://t.co/F7obxpy4lA"", ""https://t.co/F7obxpy4lA"")","c(""https://twitter.com/DocWSJames/status/1344818410295681026/photo/1"", ""https://twitter.com/DocWSJames/status/1344818410295681026/photo/1"")",NA,"16714896","ABCaustralia","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/DocWSJames/status/1344818410295681026","Doc <U+9EC4> <U+0001F637> Only a jerk of a PM smirks & shirks.","Never ask it may surprise you","Live Life, we get 1. Swear, not shout. Well Travelled. Don’t be afraid of <U+0001F4DA>, Learning & Study - TAFE Cert 3 to Uni PhD. <U+0001F1E6><U+0001F1FA> lived/ worked in<U+0001F1E8><U+0001F1F3> <U+0001F1EE><U+0001F1E9> <U+0001F1EF><U+0001F1F5>",NA,"FALSE","1066","1545","4","306401","349527","2014-02-15 06:47:52","FALSE",NA,NA,NA,"https://pbs.twimg.com/profile_banners/2344678944/1582144748","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1230230353219973120/B10P00zK_normal.jpg"
"9","2611093651","1345700899625127937","2021-01-03 11:57:51","PCKJ3627","@nancycato1 memories <U+0001F618><U+0001F308><U+0001F60A><U+0001F618><U+0001F44D>#AdventureIsland (ABC TV, Australia) ""The Diamond Tree"" https://t.co/g3gcqhQis5 via @YouTube @PCKJ3627 @ABCTV @ABCaustralia https://t.co/X06yEYC4Az","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","1",NA,NA,"AdventureIsland",NA,"youtu.be/wtdy8ePcHms","https://t.co/g3gcqhQis5","https://youtu.be/wtdy8ePcHms",NA,NA,NA,NA,NA,NA,NA,NA,"c(""807213338"", ""361763891"", ""10228272"")","c(""AussiemacJ"", ""nancycato1"", ""YouTube"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1345700410334408705","@nancycato1 memories <U+0001F618><U+0001F308><U+0001F60A><U+0001F618><U+0001F44D>#AdventureIsland (ABC TV, Australia) ""The Diamond Tree"" https://t.co/g3gcqhQis5 via @YouTube @PCKJ3627 @ABCTV @ABCaustralia https://t.co/X06yEYC4Az","2021-01-03 11:55:54","Twitter for iPhone","2","1","807213338","AussiemacJ","iDrew","2834","1333","143074","Oz","#CARoyalComm Survivor R 1<U+FE0F><U+20E3>8<U+FE0F><U+20E3>5<U+FE0F><U+20E3>2<U+FE0F><U+20E3>0<U+FE0F><U+20E3> Memoir SOON #AnimalsAustralia #Parkinsons #Dysphasia #Dysphagia #Epilepsy #Spinal #BrainChiari #CPTSD #IMHO #NDIS <U+0001F9D4><U+0001F308><U+267F><U+FE0F>","FALSE",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/PCKJ3627/status/1345700899625127937","<U+0001F4A7>Pauline Carr <U+0001F4A7>#<U+0001F4AA><U+0001F3FB>WarriorWoman","Country NSW","Survivor R003493 Cath Inst Abuse Catholic Mafia/Papal Knts Water theft LG Book UNFORESEEN WARRIOR WOMAN via DM Opinions my own RTs not endorsements","https://t.co/HcbSUrFaDW","FALSE","7467","5567","293","879722","1107035","2014-07-08 05:11:34","FALSE","https://t.co/HcbSUrFaDW","http://australianauthors.store/pauline-doherty/",NA,"https://pbs.twimg.com/profile_banners/2611093651/1589786914","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1336590798867976192/oP3mTR0p_normal.jpg"
"10","807213338","1345700410334408705","2021-01-03 11:55:54","AussiemacJ","@nancycato1 memories <U+0001F618><U+0001F308><U+0001F60A><U+0001F618><U+0001F44D>#AdventureIsland (ABC TV, Australia) ""The Diamond Tree"" https://t.co/g3gcqhQis5 via @YouTube @PCKJ3627 @ABCTV @ABCaustralia https://t.co/X06yEYC4Az","Twitter for iPhone","149",NA,"361763891","nancycato1","FALSE","FALSE","2","1",NA,NA,"AdventureIsland",NA,"youtu.be/wtdy8ePcHms","https://t.co/g3gcqhQis5","https://youtu.be/wtdy8ePcHms","http://pbs.twimg.com/media/EqzjYmjVgAAde9n.jpg","https://t.co/X06yEYC4Az","https://twitter.com/AussiemacJ/status/1345700410334408705/photo/1","photo","http://pbs.twimg.com/media/EqzjYmjVgAAde9n.jpg","https://t.co/X06yEYC4Az","https://twitter.com/AussiemacJ/status/1345700410334408705/photo/1",NA,"c(""361763891"", ""10228272"", ""2611093651"", ""17456542"", ""16714896"")","c(""nancycato1"", ""YouTube"", ""PCKJ3627"", ""ABCTV"", ""ABCaustralia"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/AussiemacJ/status/1345700410334408705","iDrew","Oz","#CARoyalComm Survivor R 1<U+FE0F><U+20E3>8<U+FE0F><U+20E3>5<U+FE0F><U+20E3>2<U+FE0F><U+20E3>0<U+FE0F><U+20E3> Memoir SOON #AnimalsAustralia #Parkinsons #Dysphasia #Dysphagia #Epilepsy #Spinal #BrainChiari #CPTSD #IMHO #NDIS <U+0001F9D4><U+0001F308><U+267F><U+FE0F>","https://t.co/y0SZQ1hrMd","FALSE","2834","1333","119","143074","159487","2012-09-06 17:00:17","FALSE","https://t.co/y0SZQ1hrMd","https://www.thecourier.com.au/story/6643628/why-red-is-so-much-more-than-a-colour-to-andrew-aiden/",NA,"https://pbs.twimg.com/profile_banners/807213338/1485041148","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1205978598336675841/99_jM33a_normal.jpg"
"11","2887713523","1345700294169038848","2021-01-03 11:55:26","KellyAlspals","Looking more serious by the hour.    NSW records eight new COVID-19 cases, infections at BWS Berala put authorities on edge https://t.co/cbpWuEmgSH via @ABCaustralia","Twitter for Android","165",NA,NA,NA,"FALSE","FALSE","0","0",NA,NA,NA,NA,"abc.net.au/news/2021-01-0…","https://t.co/cbpWuEmgSH","https://www.abc.net.au/news/2021-01-03/nsw-records-eight-new-local-cases-of-covid-19/13028376?utm_source=abc_news_web&utm_medium=content_shared&utm_content=twitter&utm_campaign=abc_news_web",NA,NA,NA,NA,NA,NA,NA,NA,"16714896","ABCaustralia","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/0ec0c4fcacbd0083.json","Victoria","Victoria, Australia","admin","Australia","AU","c(NA, NA)","c(NA, NA)","c(140.961681976682, 149.976679007421, 149.976679007421, 140.961681976682, -39.1591895298437, -39.1591895298437, -33.9804255797424, -33.9804255797424)","https://twitter.com/KellyAlspals/status/1345700294169038848","chris kelly","woomeLang ","family, grain production, politics, budding art enthusiast and currently bankrolling three teenage girls.",NA,"FALSE","3661","4979","138","131338","127456","2014-11-02 17:35:02","FALSE",NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536327966809014272/_n37l8hX_normal.jpeg"
"12","1548684578","1345699352090615815","2021-01-03 11:51:42","Adilpirbhai","@JedediahBila @FoxFriendsFirst @barbarastarrcnn @AlexWitt @dailytelegraph @thesundaytimes @MFA_China @AmbLiuXiaoMing @RichardHaass @JohnKingCNN @jeffzeleny @ImranKhanPTI @MarquardtA @Phil_Mattingly @kabeleins @margbrennan @MarthaRaddatz @GillianHTurner @politico @ABCaustralia ..","Twitter Web App","279","1345699351083905026","1548684578","Adilpirbhai","FALSE","FALSE","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""60680268"", ""488679352"", ""119048111"", ""23080711"", ""9235982"", ""102707504"", ""1183694592433983489"", ""1181936905820266496"", ""195826487"", ""30043495"", ""85131054"", ""122453931"", ""27938809"", ""104914594"", ""19288563"", ""50011708"", ""30249306"", ""2263438704"", ""9300262"", ""16714896"")","c(""JedediahBila"", ""FoxFriendsFirst"", ""barbarastarrcnn"", ""AlexWitt"", ""dailytelegraph"", ""thesundaytimes"", ""MFA_China"", ""AmbLiuXiaoMing"", ""RichardHaass"", ""JohnKingCNN"", ""jeffzeleny"", ""ImranKhanPTI"", ""MarquardtA"", ""Phil_Mattingly"", ""kabeleins"", ""margbrennan"", ""MarthaRaddatz"", ""GillianHTurner"", ""politico"", ""ABCaustralia"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Adilpirbhai/status/1345699352090615815","adil pirbhai","","",NA,"FALSE","3554","4285","6","75097","46690","2013-06-26 17:19:25","FALSE",NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000059708256/6e4232ab113eaf628895e1916d7d5085_normal.jpeg"
"13","1548684578","1345218910887399424","2021-01-02 04:02:35","Adilpirbhai","@kasie @Christi_Paul @morningmika @GermanyDiplo @eucopresident @vonderleyen @JosepBorrellF @kabeleins @MutchJessica @nzherald @ABCaustralia @thesundaytimes @AP  @IRIBTV3_Varzesh @AFP @France24_fr @lemondefr @DominicRaab @BrusselsTimes @BILD_English @UNHumanRights @ImranKhanPTI","Twitter Web App","277","1345218909998174208","1548684578","Adilpirbhai","FALSE","FALSE","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""12354832"", ""300893304"", ""18227519"", ""453030125"", ""196994616"", ""1146329871418843136"", ""1003895325025865730"", ""19288563"", ""188950504"", ""14765253"", ""16714896"", ""102707504"", ""51241574"", ""855181677362020352"", ""380648579"", ""25048816"", ""24744541"", ""4764882552"", ""2807267941"", ""16040059"", ""69231187"", ""122453931"")","c(""kasie"", ""Christi_Paul"", ""morningmika"", ""GermanyDiplo"", ""eucopresident"", ""vonderleyen"", ""JosepBorrellF"", ""kabeleins"", ""MutchJessica"", ""nzherald"", ""ABCaustralia"", ""thesundaytimes"", ""AP"", ""IRIBTV3_Varzesh"", ""AFP"", ""France24_fr"", ""lemondefr"", ""DominicRaab"", ""BrusselsTimes"", ""BILD_English"", ""UNHumanRights"", ""ImranKhanPTI"")","und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Adilpirbhai/status/1345218910887399424","adil pirbhai","","",NA,"FALSE","3554","4285","6","75097","46690","2013-06-26 17:19:25","FALSE",NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000059708256/6e4232ab113eaf628895e1916d7d5085_normal.jpeg"
"14","1548684578","1345684542133157889","2021-01-03 10:52:51","Adilpirbhai","@HassanRouhani nation as well #MuslimsLivesmatter as well.' @IRIBTV3_Varzesh @iribtv3 @irantv @pajhwok @TOLOnews @Pakistantv50 @iraqnewsweekly @Pakistannews @ImranKhanPTI @IraqiGovt @IraqiNews_com @kabeleins @BrusselsTimes @thesundaytimes @nzherald @MutchJessica @ABCaustralia ..","Twitter Web App","279","1345684541185298435","1548684578","Adilpirbhai","FALSE","FALSE","1","0",NA,NA,"MuslimsLivesmatter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1404590618"", ""855181677362020352"", ""797490762913120256"", ""38215715"", ""59825777"", ""168259012"", ""1244502040887406592"", ""73348536"", ""13289662"", ""122453931"", ""809007978959568898"", ""386862741"", ""19288563"", ""2807267941"", ""102707504"", ""14765253"", ""188950504"", ""16714896"")","c(""HassanRouhani"", ""IRIBTV3_Varzesh"", ""iribtv3"", ""irantv"", ""pajhwok"", ""TOLOnews"", ""Pakistantv50"", ""iraqnewsweekly"", ""Pakistannews"", ""ImranKhanPTI"", ""IraqiGovt"", ""IraqiNews_com"", ""kabeleins"", ""BrusselsTimes"", ""thesundaytimes"", ""nzherald"", ""MutchJessica"", ""ABCaustralia"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Adilpirbhai/status/1345684542133157889","adil pirbhai","","",NA,"FALSE","3554","4285","6","75097","46690","2013-06-26 17:19:25","FALSE",NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000059708256/6e4232ab113eaf628895e1916d7d5085_normal.jpeg"
"15","1548684578","1344973472737361922","2021-01-01 11:47:18","Adilpirbhai","@plainte He is  #WarCriminal just like @GWBLibrary @InstituteGC including @jensstoltenberg @NATO those in the Mainstream media who chose to hid the truth #australianwarcrimeinafghanistan #FreeAssange (It was @ABCaustralia told the truth thank u ) @CNN @ABCWorldNews @margbrennan Hate Islam","Twitter Web App","280","1344807228797161472","42565549","plainte","FALSE","FALSE","0","0",NA,NA,"c(""WarCriminal"", ""australianwarcrimeinafghanistan"", ""FreeAssange"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""42565549"", ""889115678"", ""153004670"", ""20796069"", ""83795099"", ""16714896"", ""759251"", ""86141342"", ""50011708"")","c(""plainte"", ""GWBLibrary"", ""InstituteGC"", ""jensstoltenberg"", ""NATO"", ""ABCaustralia"", ""CNN"", ""ABCWorldNews"", ""margbrennan"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Adilpirbhai/status/1344973472737361922","adil pirbhai","","",NA,"FALSE","3554","4285","6","75097","46690","2013-06-26 17:19:25","FALSE",NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000059708256/6e4232ab113eaf628895e1916d7d5085_normal.jpeg"
